ID_PRODUCT,PROTITLE,PRODESCRIPTION,PRORELEASEDATE,PROPRICE,PRODISCOUNT,PROREWARDPERCENTAGE,PROREFUNDABLE
8793,Polarized holistic info-mediaries - Horror Game,Capital generation yet hand technology. Activity doctor plan seem door difficult image. Authority in save share operation get son.,2021-10-13,27.74,0.0,,True
8794,Persevering modular artificial intelligence - Strategy Game,Perform especially age walk recently. Start behind during sure write. Also agent despite. Mean bar guy magazine key my senior eight.,2015-09-27,42.39,0.53,,True
8795,Open-architected grid-enabled instruction set - Shooter Game,Public term ready position maybe fly international. Guy second choose factor century national situation. Close increase news board.,2017-07-13,39.04,0.0,,True
8796,Cross-platform global success - Action Game,My class brother choose reflect. Against trouble player memory anyone also language.,2016-02-08,38.26,0.27,0,False
8797,Exclusive asymmetric secured line - Horror Game,After natural buy either. Exist wife risk item pass thank drop.,2024-11-16,26.36,0.0,,False
8798,Reverse-engineered coherent productivity - Fighting Game,Enter leave through lawyer. Trade benefit himself now. Return low contain.,2018-01-29,5.17,0.0,5,False
8799,Public-key value-added conglomeration - Puzzle Game,Man including stage. Too wall woman tough loss our easy.,2020-09-27,62.22,0.05,,False
8800,Secured systematic info-mediaries - Horror Game,Reason always spring answer. Add perform real strong area interview expert.,2016-07-07,34.12,0.0,20,True
8801,Extended modular moderator - Action Game,She will mother he.,2024-03-07,49.53,0.09,10,False
8802,Synergistic solution-oriented implementation - Platformer Game,Spend former fast myself fly address until throughout. Theory house need attack. Despite major rock training. Old test safe cover.,2017-03-14,36.46,0.0,,True
8803,Realigned clear-thinking structure - Simulation Game,Project crime third take almost low sport. Common feel me wait world real road. That whole economic feeling hotel box key.,2025-01-30,15.48,0.0,15,False
8804,Adaptive client-server installation - Strategy Game,My knowledge citizen station ground. Soldier especially worry week strategy travel. Yourself real choose fact relationship single.,2015-06-10,50.57,0.0,,True
8805,Configurable zero tolerance hierarchy - Casual Game,Say key role especially affect. Add card arrive certain recently. Challenge few player turn third. Design traditional science few.,2017-06-09,43.28,0.0,,False
8806,Fully-configurable web-enabled framework - MMORPG Game,Very what common peace. Catch involve into enter beautiful sure.,2018-08-19,8.82,0.0,20,True
8807,Organized context-sensitive parallelism - Sports Game,Bag sometimes drug probably main stay. Already when never. Son ready through financial behavior center word.,2021-05-19,48.24,0.0,,False
8808,Public-key scalable focus group - Strategy Game,Shake benefit police pick. Tree before apply nice represent. Mrs gas since attorney.,2024-02-12,31.79,0.53,5,True
8809,Enhanced incremental neural-net - Sports Game,Argue and material above woman. Rock clearly size its sound clearly entire figure.,2023-04-17,22.32,0.0,,True
8810,Digitized motivating budgetary management - Strategy Game,Television back event market summer these throughout. Mind several ability else serious price owner. Group structure city professor take. Treat trial strong air describe.,2025-03-14,18.49,0.0,,True
8811,Grass-roots modular strategy - Horror Game,Finish this next pull woman Democrat. Month have wait there throughout. Western son deep machine us throw.,2021-12-31,43.91,0.0,,True
8812,Decentralized secondary alliance - Racing Game,Show until will. Expert recent save. Pressure later at experience him.,2023-04-23,32.0,0.32,15,False
8813,Synergized radical infrastructure - Simulation Game,Perhaps tonight campaign third usually unit. Born summer operation couple son until. Him pretty against into.,2017-09-14,31.67,0.0,10,True
8814,Innovative scalable focus group - RPG Game,Identify television economic important safe production letter. Continue land beat summer walk structure might.,2022-07-28,20.53,0.0,,True
8815,Multi-channeled multi-state structure - Fighting Game,Short run none maintain. Ready rich people voice adult allow if.,2017-05-15,53.81,0.0,,False
8816,Ameliorated 4thgeneration portal - Shooter Game,Help similar article let when stand. Draw do fear style thing offer provide either. Control indeed deal already Mrs.,2018-03-20,24.52,0.2,15,False
8817,Streamlined fault-tolerant toolset - Fighting Game,Although cold meeting just he pass. Series eat plan always firm good simply. Pass relationship me likely explain thus.,2018-10-23,21.63,0.0,,True
8818,Realigned neutral product - Simulation Game,Executive next stand play tree. Type mother guy continue me miss medical. Thing act response.,2017-09-20,42.63,0.28,10,False
8819,Robust analyzing middleware - MMORPG Game,Join large success best. Customer fine sea produce partner war cause. Exactly drive continue worry answer head point seat.,2023-08-19,34.49,0.0,,True
8820,Inverse impactful hierarchy - Adventure Game,Return green blood vote. His own control black enjoy professional. Position often pick decide term near.,2024-08-13,67.3,0.0,5,True
8821,Organized tertiary concept - Sports Game,Fly he forward region. Or picture American same learn argue reason pass.,2019-05-04,36.19,0.0,,True
8822,Streamlined bottom-line pricing structure - Sports Game,Interview debate official tree husband concern. Huge home generation long grow brother more market.,2018-09-20,10.92,0.0,0,False
8823,Public-key bottom-line website - Shooter Game,Yes prepare choice before study store. Last example senior.,2017-07-01,52.83,0.49,,True
8824,Assimilated zero-defect extranet - Racing Game,Forget value candidate end movie whole. Family performance reach court wait across where. Degree seat player school interesting.,2021-07-04,9.12,0.39,,False
8825,Streamlined optimizing frame - Indie Game,Radio wind tax program sing. Rise enjoy imagine and full pattern baby. Final tell authority true hold fight.,2019-08-29,41.32,0.0,,True
8826,Reactive 3rdgeneration solution - Shooter Game,Road forget little nor low good. Cup face serve remain blue. Wrong reduce individual skin argue.,2016-07-26,53.69,0.69,,True
8827,Reduced 24hour help-desk - Strategy Game,Remain thought lawyer school student. Understand painting avoid cold billion movement. He town shoulder citizen civil those.,2018-11-29,15.53,0.0,,False
8828,Open-architected explicit data-warehouse - Puzzle Game,Ever nor character between. Employee whom show fire run resource carry. Size big majority off stock describe past. Fear enter security.,2022-04-07,7.0,0.0,15,False
8829,Multi-lateral multi-state support - Casual Game,Air floor although threat avoid attorney. Sing task local close.,2019-09-30,15.33,0.0,0,True
8830,Sharable object-oriented middleware - Simulation Game,Test head among avoid other leg. Cut total if.,2019-01-09,42.04,0.0,15,True
8831,Configurable executive ability - Platformer Game,Enough add probably degree city. This responsibility for property run trade. Out back rather tree total break attention thus.,2025-03-07,55.67,0.23,,False
8832,Quality-focused solution-oriented array - Sports Game,Trouble single local represent. Performance stage program local product radio life.,2018-11-19,46.09,0.0,5,True
8833,Expanded 24/7 open architecture - Racing Game,Source score board drive world decide.,2023-09-20,45.6,0.0,,True
8834,Intuitive interactive structure - Strategy Game,During hold allow tough join. Kitchen edge something accept imagine senior raise decision.,2020-11-16,67.1,0.6,20,False
8835,Seamless dynamic support - Sports Game,Remember military probably together life. Against according keep there claim election decade laugh. Design interest both.,2016-12-14,38.09,0.0,10,True
8836,Customer-focused leadingedge circuit - Indie Game,Make provide raise admit pressure of provide church. Interesting truth begin gun.,2020-03-09,44.42,0.0,10,False
8837,Stand-alone optimizing methodology - MMORPG Game,Case debate medical democratic life. Expert away no state.,2016-09-07,55.24,0.0,15,True
8838,Operative actuating installation - MMORPG Game,Technology become hand occur couple water. Democratic computer vote line break benefit people. Believe civil itself not five.,2021-02-04,21.94,0.39,20,False
8839,Re-contextualized value-added website - MMORPG Game,Property address once rather western worry. Carry if picture model.,2025-02-05,43.46,0.0,0,True
8840,Secured foreground monitoring - MMORPG Game,Statement partner later. Series yet establish speak tree across claim. Must try understand space.,2025-05-04,18.52,0.2,,True
8841,Extended intermediate product - Platformer Game,Unit news million develop where. None including safe traditional look collection. Course picture decision people admit response section.,2020-10-26,49.63,0.0,0,False
8842,Cross-group non-volatile architecture - Sports Game,Like sure minute four support argue tend. Board record throw show key arm.,2019-08-24,37.23,0.0,0,True
8843,Cross-group executive protocol - Strategy Game,Nor executive could whose door reflect television. Join this campaign. Throw entire woman their.,2023-10-31,53.2,0.0,,True
8844,Ergonomic discrete parallelism - Shooter Game,Spring avoid present money. Message buy dream analysis side late. Edge tax great simply machine lawyer.,2023-07-17,10.57,0.0,,False
8845,Expanded client-driven array - Shooter Game,Letter live popular break continue newspaper better visit. Relate enjoy wind ability. Player key check college purpose adult free.,2016-10-05,42.1,0.35,20,False
8846,Right-sized well-modulated superstructure - Platformer Game,Tell case Congress value go per soldier claim. Matter choose deep series final.,2024-06-20,36.28,0.0,15,False
8847,Streamlined client-driven Internet solution - Simulation Game,Guy my her ready page describe culture. Unit all person family.,2025-05-03,35.56,0.0,20,True
8848,Compatible eco-centric matrices - Adventure Game,Peace knowledge should degree. Growth sport bank least meeting build. Job tonight cut together go reveal game.,2019-08-25,58.33,0.08,10,False
8849,Future-proofed interactive toolset - Horror Game,Item forget learn myself sound paper sister. Glass watch performance threat. Group into shake cultural then century see summer.,2020-11-08,24.82,0.0,15,True
8850,Networked mobile core - Indie Game,Common movie agree approach.,2020-03-01,5.19,0.3,,True
8851,Reverse-engineered zero-defect monitoring - Platformer Game,Name own standard have color hospital short. Understand specific responsibility. Fire six challenge edge control civil.,2023-10-20,41.83,0.02,0,True
8852,Integrated zero tolerance superstructure - Adventure Game,Clear career business chance read bag. Film result culture industry sit last available. Concern including majority government.,2019-02-19,20.48,0.65,20,True
8853,Stand-alone directional conglomeration - Fighting Game,Threat sit free want summer. Part itself yeah organization phone economy. Work create family.,2017-06-10,44.35,0.26,20,False
8854,Open-architected upward-trending product - Simulation Game,Final old southern himself accept. Piece officer future least. Group tax represent sign organization world bad.,2017-01-22,53.74,0.0,,False
8855,Total interactive collaboration - Adventure Game,Election sea ground project individual sign.,2019-08-12,38.84,0.0,5,False
8856,Monitored even-keeled framework - Casual Game,Important international box a front serious. Success agree happen state. Apply hear wrong evening we.,2020-01-02,23.36,0.0,20,True
8857,Synchronized methodical protocol - Sports Game,Thought law notice follow city. Energy most indicate husband hard material.,2019-02-03,36.2,0.0,0,False
8858,Enhanced secondary toolset - Puzzle Game,Evidence six imagine decade movement avoid life. Apply kind reason appear even sport six. Control natural policy feeling discuss.,2024-05-03,55.78,0.0,,True
8859,Enhanced coherent orchestration - Indie Game,International sport better usually happy way. Store fact former style trouble.,2016-02-20,33.83,0.37,,True
8860,Open-architected local implementation - Puzzle Game,Indeed drop foot institution difficult tend new.,2024-06-17,50.07,0.0,5,True
8861,Organic 24hour productivity - Racing Game,Amount or reality well home hope play. Surface career ok special. Remain certainly kid through happy experience. Represent technology scientist.,2020-11-02,16.4,0.0,,False
8862,Networked transitional knowledgebase - Horror Game,Card realize serve recent treat mention. Agency group spring election who.,2023-10-25,48.62,0.52,5,True
8863,User-centric needs-based hub - Racing Game,Several however trouble town suggest best himself better. Power then a gas identify firm hot. Six source arrive create concern tax.,2023-12-31,38.21,0.0,5,False
8864,Visionary 5thgeneration complexity - Indie Game,Voice possible pick TV find. Again before stop material garden Democrat follow. Better year baby decade.,2017-06-16,25.19,0.0,,True
8865,Phased exuding strategy - Adventure Game,Couple million laugh list six film city. Rule letter situation.,2024-05-21,54.1,0.0,,False
8866,Synergistic zero tolerance core - Strategy Game,Week travel what station man plant space growth. Theory election compare industry north only give area. His nation keep receive customer.,2021-10-09,28.86,0.0,0,True
8867,Business-focused zero tolerance time-frame - Action Game,What close star another. After good machine real reveal under wish.,2022-10-14,5.92,0.65,15,True
8868,Total even-keeled approach - Indie Game,And now throughout realize behind bag. Wide radio Mrs meet idea cold speech citizen.,2018-03-18,49.57,0.17,10,False
8869,Streamlined 24hour concept - Platformer Game,Knowledge wide they health three nearly moment. Develop our under by imagine. Source rather figure probably.,2021-03-20,54.97,0.0,20,False
8870,Compatible optimal frame - Shooter Game,There sing grow carry court leave rate. Guess federal thousand improve oil. Order relate increase peace west market professional.,2023-08-09,27.73,0.58,5,False
8871,Face-to-face incremental time-frame - Strategy Game,Land city letter both house. Stand you develop small. Peace loss music participant relate.,2023-06-26,19.45,0.0,,False
8872,Innovative even-keeled complexity - Racing Game,Everyone couple decision him phone stuff. Tax president front speak pattern son. Campaign according leave run contain security.,2018-03-01,36.03,0.0,0,False
8873,Cloned bandwidth-monitored array - Shooter Game,Six others program listen. World least issue collection cup open. And campaign address.,2015-06-23,23.57,0.29,20,True
8874,Organized real-time task-force - Sports Game,Great buy effort evidence former cup prove. Of international free decide mind parent senior. Reduce evening focus set.,2017-06-27,55.8,0.51,,False
8875,Ameliorated reciprocal customer loyalty - Shooter Game,Inside another too how everything. Yet admit page movie draw meeting either accept. Heart future bag hot defense plan.,2025-02-11,13.19,0.0,5,False
8876,Realigned fresh-thinking instruction set - Sports Game,Conference head toward stand himself quickly.,2015-06-24,43.23,0.53,0,False
8877,Cross-group methodical complexity - Indie Game,Player early matter perhaps society drug eat. Call design tend doctor office soldier military.,2020-05-04,25.47,0.0,15,False
8878,Automated value-added challenge - Puzzle Game,Individual can recent on rise. Particularly quality well recent.,2019-11-13,19.55,0.0,20,False
8879,Customizable directional contingency - Casual Game,Finally put stuff fine process cover. Attack employee imagine set. Idea kid try about mouth buy least.,2021-10-03,20.22,0.0,20,True
8880,Vision-oriented interactive matrices - Action Game,Suddenly project character summer pass walk station. During create have into.,2017-04-27,23.8,0.38,0,True
8881,Realigned coherent Local Area Network - Casual Game,Economy method southern view. Reveal through his. Evening recently pay table accept.,2016-01-15,12.49,0.0,15,True
8882,Inverse hybrid contingency - Fighting Game,Onto shake present lead. Blue film skill health. Mrs suffer state both exist budget.,2019-03-04,30.43,0.0,15,False
8883,Function-based multi-tasking hub - Strategy Game,Party good artist candidate.,2023-02-20,24.71,0.0,,False
8884,Balanced national groupware - Shooter Game,Return compare appear which guess. Who why present where yourself happy. Very blood often whom.,2020-11-16,36.56,0.0,,True
8885,Synchronized secondary access - Puzzle Game,During what project general response. Unit six company response. Score learn let hit administration stock person.,2021-03-12,19.73,0.48,20,True
8886,Profound background database - Casual Game,Fly we protect shake agreement this finish. Friend else million political but somebody election rate.,2020-05-09,29.55,0.47,20,False
8887,Up-sized dynamic archive - Indie Game,Agreement and third especially. Hand later leader.,2022-09-28,37.34,0.0,,False
8888,Re-engineered value-added secured line - Platformer Game,Too left newspaper color. Street add chance science listen operation positive.,2025-02-26,14.5,0.0,10,False
8889,Extended 6thgeneration neural-net - Horror Game,Pattern article according them specific. Event live between relationship.,2023-01-16,68.11,0.42,5,True
8890,Seamless 3rdgeneration architecture - Sports Game,Professional those mother own coach experience so possible. Answer president address.,2024-03-01,10.36,0.61,20,False
8891,Visionary system-worthy infrastructure - Horror Game,Staff professor mind describe religious station room. Probably hope ground cup. Size various director upon true. She will federal door wife peace those.,2020-11-06,25.45,0.0,,False
8892,Up-sized mobile initiative - Casual Game,Today quickly beat understand along standard. Relate manage free. Nor doctor energy visit laugh.,2020-06-05,68.85,0.28,,False
8893,Balanced holistic adapter - Strategy Game,Listen run name own rich service him. Four able society.,2022-10-15,64.51,0.0,15,True
8894,Business-focused needs-based interface - Racing Game,Form fall budget community tell. Pm professional trial throughout gas room.,2024-03-15,14.63,0.0,,False
8895,Function-based executive projection - Action Game,Within anyone many realize but. Base himself where sign return cold group. General role address respond.,2024-09-08,41.69,0.0,0,False
8896,Object-based cohesive synergy - Sports Game,Sometimes section just she they grow. Cup leg bag party us surface improve.,2016-11-10,54.15,0.0,5,True
8897,Reverse-engineered didactic instruction set - Casual Game,Particularly modern large performance anyone job. Picture administration evening statement. Game others first civil.,2023-09-03,36.1,0.0,0,False
8898,Virtual human-resource leverage - Fighting Game,Cell plant popular. Daughter foot decide building lose assume computer.,2017-01-18,47.23,0.0,,True
8899,Fundamental fresh-thinking functionalities - Action Game,Lawyer discover economy middle point expert industry. Compare support relationship research inside add everyone meeting. Language leader recently. Matter who where toward.,2017-03-04,58.16,0.52,20,False
8900,Front-line motivating Local Area Network - Puzzle Game,Fine particularly discover large likely course factor. Cup fly international recognize similar pull style.,2017-07-08,7.18,0.25,10,True
8901,Total modular pricing structure - MMORPG Game,No social else wrong white. Eat because opportunity teacher.,2025-03-29,38.86,0.0,0,False
8902,Future-proofed 24/7 complexity - Racing Game,One accept yet research. Risk couple us. Himself director bill Mrs blood through growth. Together tree season product.,2024-09-19,35.66,0.0,,False
8903,Upgradable radical core - Puzzle Game,Name any education head. Person must think require arrive alone. Special inside industry here career ok good. Relate question property magazine control news.,2015-07-11,56.53,0.0,,False
8904,Face-to-face background process improvement - Racing Game,Service see book party consumer. Information bar write responsibility. Eight data travel special manager.,2016-09-23,40.01,0.2,15,False
8905,Multi-lateral regional alliance - Puzzle Game,Sell focus ever blue style social series. Up likely ever activity.,2016-04-21,52.1,0.0,,True
8906,Advanced context-sensitive portal - MMORPG Game,Rock able range age exactly. Candidate institution in once. Moment pay play clearly deal happen admit.,2025-02-17,50.29,0.0,20,True
8907,Self-enabling holistic workforce - Racing Game,Others source federal never likely. Open argue election set film prepare staff stuff.,2022-10-22,39.68,0.66,,True
8908,Ergonomic didactic structure - Platformer Game,Entire them approach board also. Should clear cover support character take thought wonder.,2023-11-24,60.12,0.38,,False
8909,Persistent disintermediate open architecture - Platformer Game,Owner free read hotel poor. Such market mind material manage. Piece another either rise sit short that.,2016-08-29,10.72,0.0,10,True
8910,Customizable value-added encryption - Platformer Game,Artist wonder there foot morning. Know east market effect paper organization from.,2024-02-01,40.09,0.0,15,False
8911,Persevering holistic core - Indie Game,Spend different program during. Affect by future central evening ready notice time. Weight author unit town none paper or.,2015-11-30,33.9,0.0,0,True
8912,Centralized cohesive migration - Fighting Game,Collection site pretty push. Follow stuff along thousand remember too discover.,2024-11-03,64.06,0.0,10,True
8913,Multi-channeled executive pricing structure - Sports Game,Story citizen capital industry leader chair close. Collection blood this study approach this type.,2020-08-04,9.63,0.6,0,True
8914,Diverse heuristic array - Platformer Game,Water pull factor record key technology. Serve green director third. Increase might security bill. Tv shake smile manage their foot.,2018-06-09,23.79,0.0,5,True
8915,Diverse leadingedge toolset - Fighting Game,Else senior someone forget.,2018-06-09,18.94,0.0,20,False
8916,Virtual bifurcated Graphical User Interface - Platformer Game,Weight market region Mr open.,2018-03-20,61.43,0.16,,False
8917,Cloned scalable portal - Racing Game,Three vote task move lose same. Short interesting country cultural space. Here parent every bring each.,2017-11-13,55.65,0.0,,False
8918,Multi-channeled responsive analyzer - Puzzle Game,Pick field necessary anyone election science security. Behind author air total control. Training position white raise health pressure position.,2015-10-01,52.26,0.0,20,False
8919,Optimized 24hour workforce - MMORPG Game,Walk television especially loss company heavy car. Produce heart movie would. Entire play hair range ability.,2023-11-26,23.0,0.0,,True
8920,Visionary 6thgeneration customer loyalty - Platformer Game,Wear them here where easy up. Fish above without plant structure become sometimes garden.,2017-05-26,21.2,0.04,,False
8921,Persistent foreground encoding - Action Game,Affect number eight draw inside what. Hair door owner hear product watch affect.,2018-04-18,24.03,0.0,10,False
8922,Implemented cohesive solution - Casual Game,Station lose field election. Certain them student information animal court.,2021-09-04,47.23,0.0,0,False
8923,De-engineered impactful moderator - Shooter Game,All number various others father raise but. Professional worry feel purpose share also easy open. Senior relationship enter within seek. Our perform federal when.,2023-12-30,63.15,0.0,0,False
8924,Digitized 4thgeneration budgetary management - Platformer Game,South become space require military. Traditional argue coach sea unit very beautiful whole.,2020-10-27,7.84,0.17,,True
8925,User-friendly cohesive workforce - Adventure Game,Still each road per political indeed particular. Option about approach participant success somebody station statement.,2024-04-23,24.59,0.0,,True
8926,Re-engineered hybrid productivity - Casual Game,Act baby according. Collection international sometimes himself think small.,2021-06-09,37.67,0.27,,True
8927,Upgradable incremental utilization - Shooter Game,Truth front product grow loss lead security. Score far realize treat else.,2019-04-29,11.47,0.0,10,False
8928,Managed zero tolerance hierarchy - RPG Game,Poor company operation for foreign specific environment. Range nature might line yeah generation walk. Tree economy citizen word show security. It upon nothing treatment.,2023-09-11,28.22,0.01,,False
8929,Virtual tangible orchestration - Strategy Game,Evening candidate thing cause. Collection now hotel pull size forward.,2019-06-20,37.46,0.0,0,True
8930,User-friendly tangible model - Platformer Game,Price gun key throughout left increase visit.,2020-12-19,10.07,0.0,5,False
8931,Virtual uniform contingency - MMORPG Game,Find dream take yes eat see street. Turn heavy beat.,2021-09-25,17.42,0.02,15,True
8932,Front-line real-time attitude - Indie Game,Party throughout live provide car item important above. Economic course red hard.,2024-01-27,51.06,0.57,,False
8933,Stand-alone asymmetric info-mediaries - Simulation Game,Line improve project finish. Western rate commercial per attorney not remember.,2019-09-26,45.03,0.0,,True
8934,Optional dedicated pricing structure - Casual Game,Fly figure machine maintain nearly of decade represent.,2023-12-31,13.67,0.0,0,False
8935,Grass-roots impactful capability - Casual Game,Grow three detail for. Particularly including method because.,2018-07-27,17.74,0.6,,False
8936,Diverse systematic service-desk - Shooter Game,Lot issue significant. And seven future second. Management happen care gas. Fear piece plan.,2021-09-02,61.0,0.0,,False
8937,Business-focused needs-based migration - Simulation Game,Factor knowledge almost. Born include cut determine throw writer.,2023-09-23,14.94,0.0,,False
8938,Multi-channeled interactive data-warehouse - Simulation Game,Rate should street trouble use protect. Since later stand join begin finish word similar.,2019-03-03,12.24,0.19,20,False
8939,Visionary 24hour project - Indie Game,Standard cell subject. Another practice including stock soon administration.,2021-05-24,6.34,0.0,0,False
8940,Implemented radical access - Action Game,Stand gas source certain central. Small total response sister kind develop.,2021-11-26,62.12,0.0,0,True
8941,Vision-oriented zero-defect middleware - Fighting Game,Significant practice toward hear imagine already public. White within less do.,2021-07-09,9.5,0.54,15,True
8942,Distributed impactful pricing structure - Puzzle Game,Including community support society. Probably radio very happy.,2019-03-31,45.01,0.0,,True
8943,Reactive hybrid implementation - Shooter Game,Three behavior public painting. Sometimes attention somebody person major.,2017-09-30,27.99,0.0,0,False
8944,Mandatory asymmetric task-force - Puzzle Game,Practice tell bad. Economic value leg rule politics special wish.,2024-01-10,41.34,0.62,,False
8945,Cloned holistic complexity - Indie Game,Agreement strategy try. Make eat turn see professional. Cold dinner record organization information.,2021-03-15,38.94,0.33,10,True
8946,Configurable multi-state archive - Horror Game,Morning board off project ready toward. Avoid weight often door check.,2018-12-06,23.75,0.0,,True
8947,Configurable uniform challenge - Fighting Game,Design certain he evening such to professor. Television society position.,2016-02-18,12.71,0.0,5,True
8948,Cross-platform intangible customer loyalty - Racing Game,Per radio threat summer. Government see chance study statement strong of either. Language foreign manager seven here.,2017-12-13,36.3,0.65,10,False
8949,Expanded foreground core - Racing Game,Item body moment than hour however. Method fast or against hope term police center. Recognize those doctor so none unit rather.,2025-04-08,18.7,0.0,15,False
8950,Enterprise-wide encompassing orchestration - Puzzle Game,Professor government hair physical center whether. Such both people method someone town. Book tree machine woman.,2018-08-31,32.53,0.0,,True
8951,Self-enabling holistic functionalities - Racing Game,Since choice everybody thus something single really mean. Ask get approach thousand free. Him size none live well what physical her.,2022-11-04,31.89,0.0,,False
8952,Optimized discrete core - Shooter Game,Major husband return dark child. Get effect station relationship soldier. Threat owner look some.,2024-04-02,11.57,0.54,15,True
8953,Reverse-engineered bifurcated Graphical User Interface - Racing Game,Indicate social down marriage rise reason bed.,2019-02-20,56.37,0.18,0,True
8954,Profit-focused 3rdgeneration flexibility - RPG Game,Accept seek close community treat employee toward. Upon until by computer fact. Perform activity special action cost order together.,2021-04-24,24.92,0.26,10,True
8955,Total fresh-thinking definition - Shooter Game,Myself cup week nature development real join. However woman response not majority state tax. Ready mind feeling realize impact defense natural tough.,2020-01-25,39.47,0.0,5,True
8956,Stand-alone uniform flexibility - Adventure Game,Sit material writer girl election. Set clearly record sell item charge health. Piece guy wait huge list wonder.,2017-11-11,59.53,0.49,15,True
8957,Polarized 3rdgeneration access - Platformer Game,Cut its yourself age meeting great western deal. Career rock edge surface.,2017-10-16,65.47,0.0,,True
8958,Visionary multimedia task-force - MMORPG Game,Radio property actually food. Food thus peace teacher candidate happy instead heavy.,2022-03-15,30.25,0.44,,False
8959,Horizontal executive knowledge user - Indie Game,Interview economic peace rise choose tough they. Number cut light section open military test.,2018-12-14,46.76,0.0,15,False
8960,Grass-roots neutral installation - Platformer Game,Her suggest wall billion. Professor performance song word. Second notice dog wait follow.,2025-01-07,60.95,0.48,15,True
8961,Mandatory object-oriented matrices - RPG Game,Loss visit over operation gun admit. Feeling social respond policy financial window real. Most human all eye body public give.,2015-12-24,27.13,0.0,5,False
8962,Organic radical methodology - Platformer Game,Up simple education only ball strategy. Safe threat you shake for Mr.,2025-03-17,63.3,0.24,0,False
8963,Polarized uniform groupware - Fighting Game,Church party away begin space. Figure yeah community person no. Break respond director relate cut show language. World wide go face culture their.,2019-05-24,69.09,0.44,,False
8964,Decentralized real-time functionalities - Racing Game,Year store find current anyone view stay service. Again family more career. Share time with thus turn.,2017-09-07,53.14,0.26,,True
8965,Exclusive leadingedge conglomeration - Fighting Game,Very dark thing arm. Person bar could follow. Serious decision real what industry. Simple leg past perhaps major response.,2022-09-14,27.09,0.0,10,True
8966,Multi-channeled bottom-line monitoring - Sports Game,Item million anything. Station off far new pass unit determine.,2017-09-09,53.04,0.64,,False
8967,Versatile well-modulated core - Casual Game,Occur south know student. Yet social seem physical quality appear current. Free production lawyer all would much.,2021-10-02,13.77,0.2,,True
8968,Face-to-face maximized database - Strategy Game,Trouble able method method. Side whose make newspaper kid kitchen cup.,2022-08-24,31.07,0.73,20,True
8969,Expanded bifurcated system engine - Puzzle Game,Mission local bill sea fine ever. Program information eight reduce imagine. Game friend stock customer material out fine exactly.,2016-02-19,41.01,0.0,,False
8970,Programmable demand-driven algorithm - Platformer Game,Seat seven bit smile pull recent region. Season right administration evening doctor.,2016-08-28,27.89,0.0,20,False
8971,Synergistic bifurcated core - Racing Game,Well others perhaps Mr down. Section there class activity.,2024-09-10,66.19,0.3,,False
8972,Balanced contextually-based architecture - Fighting Game,Their indeed eight player. Mean finish policy effect push treatment buy.,2017-08-04,58.43,0.0,20,True
8973,Multi-lateral analyzing attitude - Indie Game,Idea too area play last thank do. Leader ahead certain never. At past success test realize recognize player trip.,2024-09-12,41.02,0.0,,True
8974,Expanded directional hub - MMORPG Game,Training western game more employee. Scene task capital husband company. Low anything item want hit language reason. Know she western during you begin rule.,2024-07-14,38.99,0.0,5,True
8975,Cross-platform neutral customer loyalty - Shooter Game,As leg catch policy field. Write usually catch pass low.,2023-03-22,34.21,0.0,0,False
8976,Operative methodical orchestration - Strategy Game,Present third personal maintain boy must. Environment future though late see. Student mouth perform fall theory.,2016-12-31,50.94,0.0,10,True
8977,Vision-oriented 24/7 instruction set - Casual Game,Huge threat technology clearly opportunity. Agent close notice whose consumer treatment however wrong. He wait significant meet professional police.,2019-01-12,20.51,0.0,,True
8978,Inverse grid-enabled firmware - Adventure Game,Citizen everybody Congress list often nothing avoid any. Support least among decide so before at. Experience study candidate picture.,2018-08-21,10.44,0.0,,True
8979,Proactive multimedia conglomeration - Casual Game,Lose know social feeling two back. Tax threat edge. Thus support risk forward recent.,2022-01-03,6.29,0.0,,True
8980,Fully-configurable attitude-oriented paradigm - Strategy Game,One two officer stage allow already station. Trade before within no. Fall physical article citizen.,2017-01-21,26.87,0.0,,True
8981,Extended bi-directional ability - Action Game,Woman mother like involve true major. War unit same film most care. Fish determine form party behavior.,2018-12-04,33.5,0.0,,True
8982,Team-oriented global customer loyalty - Fighting Game,Moment water among I goal so. Play those no everyone.,2015-08-08,58.37,0.0,5,False
8983,Inverse system-worthy forecast - Adventure Game,Show response quickly. Stand writer ten let. Until far reason age again.,2024-04-29,33.68,0.0,,True
8984,Up-sized system-worthy open architecture - RPG Game,Industry open game every even you. Ground instead instead toward get huge plan.,2024-01-17,52.83,0.0,10,False
8985,Total non-volatile orchestration - Puzzle Game,Past technology response either series though enjoy. Our practice reality back threat performance throughout.,2019-01-07,30.98,0.0,10,True
8986,Diverse neutral service-desk - Strategy Game,Every maybe together seek opportunity. Heavy hold really seven firm ask.,2020-11-20,64.65,0.0,,False
8987,Business-focused secondary architecture - Horror Game,Long site free ago thousand. Travel wrong world general offer just animal. Physical look material but professional. Miss many reveal north baby.,2020-07-16,63.24,0.0,10,True
8988,Open-source static implementation - Racing Game,Technology agent building impact director. Guess for yourself themselves believe foreign chair. Election tax wish art.,2022-10-22,60.8,0.0,,False
8989,Right-sized bi-directional time-frame - Fighting Game,Part road little himself thought. Modern represent top continue outside difference by.,2025-02-25,68.97,0.0,,False
